Auto Gain Control OFF,IR PA (mA)=10,Red PA (mA)=10,Sample Rate (Hz)=100,Pulse Width (usec)=400,FIFO Almost Full=17,FIFO Rolls on Full=Not Checked,Sample Averaging=1
IR Count, Red Count, Green Count, X Axis Acceleration, Y Axis Acceleration, Z Axis Acceleration, Heart Rate, HR Confidence, SPO2, Algorithm Status
167018,225970,--,0.925,0.307,-0.206,0.0,0,0.0,3
167029,225973,--,0.926,0.307,-0.206,0.0,0,0.0,3
167031,225960,--,0.928,0.307,-0.204,0.0,0,0.0,3
167036,225976,--,0.928,0.307,-0.204,0.0,0,0.0,3
167033,225969,--,0.928,0.307,-0.204,0.0,0,0.0,3
167018,225971,--,0.927,0.307,-0.204,0.0,0,0.0,3
166987,225945,--,0.927,0.307,-0.204,0.0,0,0.0,3
166954,225912,--,0.927,0.307,-0.204,0.0,0,0.0,3
166897,225900,--,0.927,0.307,-0.204,0.0,0,0.0,3
166851,225854,--,0.925,0.307,-0.205,0.0,0,0.0,3
166797,225824,--,0.925,0.307,-0.205,0.0,0,0.0,3
166756,225796,--,0.925,0.307,-0.205,0.0,0,0.0,3
166720,225779,--,0.925,0.307,-0.205,0.0,0,0.0,3
166700,225762,--,0.925,0.307,-0.205,0.0,0,0.0,3
166669,225743,--,0.927,0.306,-0.206,0.0,0,0.0,3
166668,225740,--,0.929,0.306,-0.205,0.0,0,0.0,3
166670,225738,--,0.929,0.306,-0.207,0.0,0,0.0,3
166670,225744,--,0.927,0.307,-0.209,0.0,0,0.0,3
166668,225732,--,0.926,0.307,-0.208,0.0,0,0.0,3
166677,225737,--,0.927,0.307,-0.205,0.0,0,0.0,3
166679,225732,--,0.928,0.307,-0.203,0.0,0,0.0,3
166685,225729,--,0.928,0.307,-0.203,0.0,0,0.0,3
166701,225732,--,0.928,0.307,-0.203,0.0,0,0.0,3
166713,225742,--,0.928,0.307,-0.203,0.0,0,0.0,3
166714,225749,--,0.927,0.308,-0.204,0.0,0,0.0,3
166728,225752,--,0.927,0.308,-0.204,0.0,0,0.0,3
166723,225760,--,0.927,0.308,-0.204,0.0,0,0.0,3
166728,225759,--,0.927,0.308,-0.204,0.0,0,0.0,3
166744,225757,--,0.925,0.308,-0.207,0.0,0,0.0,3
166767,225764,--,0.925,0.308,-0.207,0.0,0,0.0,3
166781,225760,--,0.925,0.308,-0.207,0.0,0,0.0,3
166806,225785,--,0.925,0.307,-0.208,0.0,0,0.0,3
166817,225789,--,0.924,0.307,-0.207,0.0,0,0.0,3
166835,225793,--,0.926,0.307,-0.207,0.0,0,0.0,3
166848,225793,--,0.928,0.307,-0.206,0.0,0,0.0,3
166854,225805,--,0.930,0.306,-0.204,0.0,0,0.0,3
166848,225792,--,0.931,0.306,-0.203,0.0,0,0.0,3
166848,225791,--,0.931,0.306,-0.203,0.0,0,0.0,3
166836,225773,--,0.924,0.307,-0.207,0.0,0,0.0,3
166839,225773,--,0.924,0.307,-0.207,0.0,0,0.0,3
166831,225753,--,0.924,0.307,-0.207,0.0,0,0.0,3
166821,225756,--,0.921,0.307,-0.209,0.0,0,0.0,3
166822,225749,--,0.921,0.307,-0.209,0.0,0,0.0,3
166829,225747,--,0.921,0.307,-0.209,0.0,0,0.0,3
166828,225750,--,0.926,0.306,-0.208,0.0,0,0.0,3
166841,225747,--,0.926,0.306,-0.208,0.0,0,0.0,3
166859,225763,--,0.926,0.306,-0.208,0.0,0,0.0,3
166865,225757,--,0.926,0.306,-0.208,0.0,0,0.0,3
166869,225765,--,0.928,0.306,-0.204,0.0,0,0.0,3
166879,225761,--,0.930,0.307,-0.203,0.0,0,0.0,3
166882,225754,--,0.928,0.307,-0.203,0.0,0,0.0,3
166892,225750,--,0.926,0.307,-0.204,0.0,0,0.0,3
166894,225758,--,0.925,0.307,-0.206,0.0,0,0.0,3
166900,225745,--,0.927,0.307,-0.206,0.0,0,0.0,3
166908,225756,--,0.927,0.307,-0.206,0.0,0,0.0,3
166910,225740,--,0.927,0.307,-0.206,0.0,0,0.0,3
166923,225731,--,0.930,0.306,-0.204,0.0,0,0.0,3
166920,225727,--,0.930,0.306,-0.204,0.0,0,0.0,3
166928,225733,--,0.930,0.306,-0.204,0.0,0,0.0,3
166913,225734,--,0.929,0.305,-0.204,0.0,0,0.0,3
166909,225729,--,0.929,0.305,-0.204,0.0,0,0.0,3
166910,225728,--,0.929,0.305,-0.204,0.0,0,0.0,3
166903,225717,--,0.929,0.305,-0.204,0.0,0,0.0,3
166898,225714,--,0.927,0.306,-0.206,0.0,0,0.0,3
166903,225711,--,0.927,0.306,-0.206,0.0,0,0.0,3
166901,225694,--,0.927,0.306,-0.207,0.0,0,0.0,3
166915,225680,--,0.927,0.307,-0.206,0.0,0,0.0,3
166914,225689,--,0.927,0.307,-0.208,0.0,0,0.0,3
166917,225695,--,0.927,0.306,-0.208,0.0,0,0.0,3
166930,225695,--,0.927,0.306,-0.206,0.0,0,0.0,3
166936,225697,--,0.927,0.306,-0.206,0.0,0,0.0,3
166939,225703,--,0.928,0.307,-0.204,0.0,0,0.0,3
166948,225706,--,0.928,0.307,-0.204,0.0,0,0.0,3
166954,225697,--,0.928,0.307,-0.204,0.0,0,0.0,3
166960,225691,--,0.928,0.307,-0.204,0.0,0,0.0,3
166966,225694,--,0.928,0.307,-0.204,0.0,0,0.0,3
166959,225691,--,0.928,0.307,-0.204,0.0,0,0.0,3
166967,225693,--,0.928,0.307,-0.204,0.0,0,0.0,3
166973,225697,--,0.927,0.306,-0.205,0.0,0,0.0,3
166974,225688,--,0.927,0.306,-0.205,0.0,0,0.0,3
166979,225679,--,0.927,0.306,-0.205,0.0,0,0.0,3
166991,225683,--,0.927,0.305,-0.208,0.0,0,0.0,3
166987,225682,--,0.928,0.304,-0.208,0.0,0,0.0,3
166999,225674,--,0.928,0.304,-0.206,0.0,0,0.0,3
167012,225687,--,0.928,0.305,-0.204,0.0,0,0.0,3
167024,225683,--,0.928,0.305,-0.203,0.0,0,0.0,3
167034,225688,--,0.928,0.305,-0.203,0.0,0,0.0,3
167036,225687,--,0.928,0.305,-0.203,0.0,0,0.0,3
167050,225699,--,0.928,0.305,-0.203,0.0,0,0.0,3
167059,225703,--,0.927,0.305,-0.205,0.0,0,0.0,3
167072,225691,--,0.927,0.305,-0.205,0.0,0,0.0,3
167070,225699,--,0.927,0.305,-0.205,0.0,0,0.0,3
167059,225681,--,0.927,0.305,-0.205,0.0,0,0.0,3
167041,225669,--,0.927,0.304,-0.205,0.0,0,0.0,3
167019,225651,--,0.927,0.304,-0.205,0.0,0,0.0,3
166991,225625,--,0.927,0.303,-0.204,0.0,0,0.0,3
166926,225585,--,0.927,0.303,-0.204,0.0,0,0.0,3
166883,225563,--,0.927,0.303,-0.204,0.0,0,0.0,3
166831,225530,--,0.926,0.304,-0.205,0.0,0,0.0,3
166788,225512,--,0.928,0.304,-0.203,0.0,0,0.0,3
166758,225486,--,0.931,0.304,-0.200,0.0,0,0.0,3
166731,225466,--,0.929,0.304,-0.201,0.0,0,0.0,3
166712,225445,--,0.925,0.305,-0.203,0.0,0,0.0,3
166697,225446,--,0.925,0.305,-0.203,0.0,0,0.0,3
166699,225419,--,0.925,0.305,-0.204,0.0,0,0.0,3
166702,225420,--,0.925,0.305,-0.204,0.0,0,0.0,3
166701,225421,--,0.925,0.305,-0.204,0.0,0,0.0,3
166696,225436,--,0.925,0.305,-0.204,0.0,0,0.0,3
166721,225423,--,0.928,0.304,-0.202,0.0,0,0.0,3
166727,225423,--,0.928,0.304,-0.202,0.0,0,0.0,3
166729,225429,--,0.928,0.304,-0.202,0.0,0,0.0,3
166740,225428,--,0.927,0.304,-0.201,0.0,0,0.0,3
166745,225431,--,0.927,0.304,-0.201,0.0,0,0.0,3
166735,225423,--,0.927,0.304,-0.201,0.0,0,0.0,3
166757,225436,--,0.927,0.304,-0.204,0.0,0,0.0,3
166761,225440,--,0.927,0.304,-0.204,0.0,0,0.0,3
166771,225436,--,0.928,0.304,-0.206,0.0,0,0.0,3
166786,225432,--,0.926,0.304,-0.207,0.0,0,0.0,3
166777,225433,--,0.927,0.304,-0.207,0.0,0,0.0,3
166784,225435,--,0.931,0.304,-0.203,0.0,0,0.0,3
166791,225429,--,0.933,0.304,-0.203,0.0,0,0.0,3
166804,225441,--,0.933,0.304,-0.203,0.0,0,0.0,3
166814,225452,--,0.933,0.304,-0.203,0.0,0,0.0,3
166830,225460,--,0.931,0.304,-0.205,0.0,0,0.0,3
166825,225464,--,0.931,0.304,-0.205,0.0,0,0.0,3
166822,225452,--,0.931,0.304,-0.205,0.0,0,0.0,3
